Celltype,Condition,Clusters,PatientID,nFeature,nCount,Rowinds
cDC2,LS,4,Patient1,893,1822.827732406281,1817
cDC2,LS,4,Patient1,1142,2185.3189159996737,1818
cDC2,LS,4,Patient1,1181,2196.844810372912,1820
cDC2,LS,4,Patient1,862,1855.633197990344,1821
cDC2,LS,4,Patient1,844,1958.2831296461106,1823
cDC2,LS,4,Patient1,1067,2080.1544890257883,1824
cDC2,LS,4,Patient1,714,1696.7266167721307,1825
cDC2,LS,4,Patient1,949,1965.7350453122956,1826
cDC2,LS,4,Patient1,877,1920.500701845177,1827
cDC2,LS,4,Patient1,715,1741.0632433643873,1828
cDC2,LS,4,Patient1,961,1976.1561609177907,1829
cDC2,LS,4,Patient1,636,1490.4836296960143,1830
cDC2,LS,4,Patient1,693,1701.1570315276358,1833
cDC2,LS,4,Patient1,635,1578.5992345985924,1834
cDC2,LS,4,Patient1,870,1846.1969689979746,1835
cDC2,LS,4,Patient1,752,1757.9409800945912,1836
cDC2,LS,4,Patient1,758,1794.5006570672158,1837
cDC2,LS,4,Patient1,874,1917.3118154986594,1838
cDC2,LS,4,Patient1,757,1714.6399825544493,1839
cDC2,LS,4,Patient1,982,1989.177793192963,1842
cDC2,LS,4,Patient1,629,1643.0004370332967,1843
cDC2,LS,4,Patient1,594,1534.137052557084,1845
cDC2,LS,4,Patient1,593,1580.2818669171365,1846
cDC2,LS,4,Patient1,727,1748.1082987582238,1847
cDC2,LS,4,Patient2,3461,3477.1847680077717,1848
cDC2,LS,4,Patient2,2827,3006.711854166043,1849
cDC2,LS,4,Patient2,2698,3168.729860870178,1850
cDC2,LS,4,Patient2,2827,3187.0867654563463,1851
cDC2,LS,4,Patient2,2652,2933.957214486504,1852
cDC2,LS,4,Patient2,2868,3096.1380097484853,1853
cDC2,LS,4,Patient2,2496,2890.8013402193806,1854
cDC2,LS,4,Patient2,2959,3082.2865935646014,1855
cDC2,LS,4,Patient2,2492,2916.3066915769937,1856
cDC2,LS,4,Patient2,2899,3047.5073910471438,1857
cDC2,LS,4,Patient2,2948,3218.2910007890328,1858
cDC2,LS,4,Patient2,2580,2898.917412976494,1861
cDC2,LS,4,Patient2,2803,3159.0008830297206,1862
cDC2,LS,4,Patient2,2329,2942.8365298750846,1863
cDC2,LS,4,Patient2,2083,3063.1311276470537,1865
cDC2,LS,4,Patient2,2580,3282.9619874079385,1866
cDC2,LS,4,Patient2,2169,3059.507303458221,1868
cDC2,LS,4,Patient2,1835,2845.582035031418,1869
cDC2,LS,4,Patient2,2131,2863.980336624681,1870
cDC2,LS,4,Patient2,1644,2780.8797695527414,1871
cDC2,LS,4,Patient2,2418,2937.5593212979793,1872
cDC2,LS,4,Patient2,2518,3122.7037908048947,1874
cDC2,LS,4,Patient2,2169,2849.9722031801207,1875
cDC2,LS,4,Patient2,2121,2980.2466111795698,1876
cDC2,LS,4,Patient2,1881,2791.867862271966,1877
cDC2,LS,4,Patient2,2224,2746.090239386055,1880
cDC2,LS,4,Patient2,1805,2546.0678053403535,1881
cDC2,LS,4,Patient2,1903,2710.319732688589,1883
cDC2,LS,4,Patient2,2115,2825.5598743199516,1884
cDC2,LS,4,Patient2,2212,2859.6617538142104,1885
cDC2,LS,4,Patient2,2020,2843.3975601905386,1886
cDC2,LS,4,Patient2,1701,2589.993878395382,1887
cDC2,LS,4,Patient2,1968,2634.4533207389145,1888
cDC2,LS,4,Patient2,2071,2806.5980046028635,1889
cDC2,LS,4,Patient2,1971,2935.814911733262,1890
cDC2,LS,4,Patient2,2247,2996.7175345808414,1891
cDC2,LS,4,Patient2,1991,2956.0435229922396,1892
cDC2,LS,4,Patient2,1802,2496.0580903894456,1893
cDC2,LS,4,Patient2,2053,2820.1743858010677,1894
cDC2,LS,4,Patient2,1486,2509.7638038270406,1896
cDC2,LS,4,Patient2,1461,2652.2940742887836,1897
cDC2,LS,4,Patient2,2125,2862.5546212867753,1898
cDC2,LS,4,Patient2,2174,2884.8741369316504,1899
cDC2,LS,4,Patient2,1946,2963.5345655561446,1900
cDC2,LS,4,Patient2,1783,2578.3551757140094,1902
cDC2,LS,4,Patient2,1804,2563.585153262676,1903
cDC2,LS,4,Patient2,2116,2948.1470418494396,1904
cDC2,LS,4,Patient2,1299,2365.011167190506,1905
cDC2,LS,4,Patient2,1773,2606.377521146385,1906
cDC2,LS,4,Patient2,1890,2659.0700880402796,1907
cDC2,LS,4,Patient2,1598,2617.853499950081,1908
cDC2,LS,4,Patient2,1506,2436.279842163348,1909
cDC2,LS,4,Patient2,1763,2644.878925322978,1910
cDC2,LS,4,Patient2,1985,2780.9978910949076,1911
cDC2,LS,4,Patient2,1560,2588.034614822677,1913
cDC2,LS,4,Patient2,1279,2336.083668999018,1914
cDC2,LS,4,Patient2,1457,2557.5710046306635,1915
cDC2,LS,4,Patient2,1317,2445.6468224060154,1916
cDC2,LS,4,Patient2,1653,2645.5716913665456,1919
cDC2,LS,4,Patient2,1326,2228.7774252309114,1920
cDC2,LS,4,Patient2,1138,2191.333613732427,1921
cDC2,LS,4,Patient2,1517,2415.020984029332,1922
cDC2,LS,4,Patient2,1420,2315.419128463694,1925
cDC2,LS,4,Patient2,1188,2321.6470807152723,1926
cDC2,LS,4,Patient2,1394,2297.000948332995,1927
cDC2,LS,4,Patient2,1487,2451.225363935238,1928
cDC2,LS,4,Patient2,1168,2311.428514598023,1930
cDC2,LS,4,Patient2,1107,2193.1898860325796,1931
cDC2,LS,4,Patient2,1166,2345.20703223298,1933
cDC2,LS,4,Patient2,1309,2474.8678575949316,1934
cDC2,LS,4,Patient2,1186,2265.872082557722,1935
cDC2,LS,4,Patient2,664,1738.4297529700614,1936
cDC2,LS,4,Patient2,1032,2027.847841565153,1937
cDC2,LS,4,Patient2,856,1974.440954735321,1939
cDC2,LS,4,Patient2,647,1683.4414073889284,1941
cDC2,LS,4,Patient2,737,1782.6765835492868,1942
cDC2,LS,4,Patient2,922,1956.7295922149094,1943
cDC2,LS,4,Patient2,725,1760.8645920091515,1944
cDC2,LS,4,Patient2,821,1847.8965684122993,1945
cDC2,LS,4,Patient2,976,1928.439182216179,1946
cDC2,LS,4,Patient2,939,1993.0241982998537,1947
cDC2,LS,4,Patient2,810,1731.54367363691,1948
cDC2,LS,4,Patient2,869,1976.2350403685214,1950
cDC2,LS,4,Patient2,903,2074.490357322274,1951
cDC2,LS,4,Patient2,498,1461.074128617979,1957
cDC2,LS,4,Patient5,2795,2932.7130269263816,1967
cDC2,LS,4,Patient5,2489,2698.05458015876,1968
cDC2,LS,4,Patient5,2328,2879.4979069724177,1970
cDC2,LS,4,Patient5,2234,2775.441504813343,1971
cDC2,LS,4,Patient5,2083,2771.855975736381,1972
cDC2,LS,4,Patient5,2093,2793.5962525410323,1973
cDC2,LS,4,Patient5,1706,2383.056436488648,1974
cDC2,LS,4,Patient5,1667,2404.6550000150064,1975
cDC2,LS,4,Patient5,1838,2566.947621810608,1976
cDC2,LS,4,Patient5,1918,2561.137049512559,1977
cDC2,LS,4,Patient5,1641,2499.1352648927755,1978
cDC2,LS,4,Patient5,1657,2359.98733787132,1979
cDC2,LS,4,Patient5,1334,2201.266018692072,1980
cDC2,LS,4,Patient5,1662,2472.0019859046183,1981
cDC2,LS,4,Patient5,1310,2125.616507149246,1982
cDC2,LS,4,Patient5,1449,2303.9387223868926,1983
cDC2,LS,4,Patient5,1531,2349.324178150769,1984
cDC2,LS,4,Patient5,1489,2264.3324163462416,1985
cDC2,LS,4,Patient5,1049,2194.2730268626765,1986
cDC2,LS,4,Patient5,1329,2280.0552301556554,1988
cDC2,LS,4,Patient5,1299,2288.7784733417084,1989
cDC2,LS,4,Patient5,1565,2517.858854006086,1990
cDC2,LS,4,Patient5,1173,2048.4610001106116,1991
cDC2,LS,4,Patient5,1403,2360.34260254433,1993
cDC2,LS,4,Patient5,1318,2145.5698738795977,1994
cDC2,LS,4,Patient5,1349,2222.8853952333507,1995
cDC2,LS,4,Patient5,1110,2050.378419896006,1998
cDC2,LS,4,Patient5,1143,2065.5032411528973,1999
cDC2,LS,4,Patient5,1288,2242.6597623704847,2000
cDC2,LS,5,Patient5,1342,2402.995949562292,2001
cDC2,LS,4,Patient5,1254,2259.844870077086,2002
cDC2,LS,4,Patient5,1179,2049.12971063219,2003
cDC2,LS,4,Patient5,1066,2026.0612068740968,2004
cDC2,LS,4,Patient5,1108,1999.6464912226263,2005
cDC2,LS,4,Patient5,976,1975.638955493205,2006
cDC2,LS,4,Patient5,889,1778.026853715018,2007
cDC2,LS,4,Patient5,1281,2196.153737396875,2008
cDC2,LS,4,Patient5,1126,2123.0476301365484,2009
cDC2,LS,4,Patient5,1103,2072.068503249089,2010
cDC2,LS,4,Patient5,886,1916.7214726452428,2011
cDC2,LS,4,Patient5,1008,1942.5659524325004,2012
cDC2,LS,4,Patient5,863,1862.736690011737,2013
cDC2,LS,4,Patient5,1077,2133.914504159961,2014
cDC2,LS,4,Patient5,865,1873.1611806293615,2015
cDC2,LS,4,Patient5,751,1689.5390343944177,2016
cDC2,LS,4,Patient5,607,1487.80636937781,2017
cDC2,LS,4,Patient5,1033,2054.6166080087614,2018
cDC2,LS,4,Patient5,760,1675.2830656217188,2020
cDC2,LS,4,Patient5,820,1782.0982495771573,2021
cDC2,LS,4,Patient5,598,1440.5377985745347,2022
cDC2,LS,4,Patient5,395,1147.9980266989708,2023
cDC2,LS,4,Patient5,469,1320.3042900151015,2024
cDC2,LS,4,Patient5,540,1508.6037231972934,2025
cDC2,LS,4,Patient5,271,954.4475552415236,2026
cDC2,LS,4,Patient7,4523,3203.764658622829,2027
cDC2,LS,5,Patient7,3696,3399.2251958029938,2028
cDC2,LS,4,Patient7,2541,2966.122844386357,2030
cDC2,LS,4,Patient7,3121,3402.554265816204,2031
cDC2,LS,4,Patient7,2097,2651.4047959063514,2032
cDC2,LS,4,Patient7,2441,3063.042346614412,2033
cDC2,LS,4,Patient7,2168,2609.2568559120164,2034
cDC2,LS,4,Patient7,2614,3041.957001812928,2035
cDC2,LS,4,Patient7,2343,2824.3348511249023,2036
cDC2,LS,4,Patient7,2089,2668.0040069987886,2037
cDC2,LS,4,Patient7,2364,2880.31491342156,2038
cDC2,LS,4,Patient7,2099,2865.8931146799473,2040
cDC2,LS,4,Patient7,2064,2857.858719647677,2042
cDC2,LS,4,Patient7,1665,2478.8983954279506,2044
cDC2,LS,4,Patient7,1711,2561.825903308795,2045
cDC2,LS,4,Patient7,1807,2700.0519447556653,2046
cDC2,LS,4,Patient7,1449,2434.3137378132055,2048
cDC2,LS,4,Patient7,1187,2126.534112875929,2049
cDC2,LS,4,Patient7,1234,2225.8469748683947,2050
cDC2,LS,4,Patient7,1361,2279.900358826478,2052
cDC2,LS,4,Patient7,1315,2273.3342999023675,2053
cDC2,LS,4,Patient7,1320,2289.0200226720976,2054
cDC2,LS,4,Patient7,1427,2342.86991178528,2055
cDC2,LS,4,Patient7,1310,2306.638205743409,2056
cDC2,LS,4,Patient7,1092,2089.02894031266,2057
cDC2,LS,4,Patient7,876,1832.3754545431293,2058
cDC2,LS,4,Patient7,924,2059.9191584722525,2060
cDC2,LS,4,Patient7,1031,2223.3915736367585,2061
cDC2,LS,4,Patient7,1294,2323.568108284559,2062
cDC2,LS,4,Patient7,957,1828.9060025435901,2063
cDC2,LS,4,Patient7,878,1840.424079309569,2064
cDC2,LS,4,Patient7,955,1931.3338683144982,2065
cDC2,LS,4,Patient7,908,2050.3796926604186,2066
cDC2,LS,4,Patient7,838,1933.5136631199862,2067
cDC2,LS,4,Patient7,990,1984.3865829507781,2068
cDC2,LS,4,Patient7,862,1797.8177357935615,2069
cDC2,LS,4,Patient7,1036,2093.3969439315397,2070
cDC2,LS,4,Patient7,788,1704.3562936399528,2071
cDC2,LS,4,Patient7,1032,2095.8019088194897,2072
cDC2,LS,4,Patient7,759,1783.7238377176031,2075
cDC2,LS,4,Patient7,603,1559.0307674066178,2077
cDC2,LS,4,Patient7,721,1771.3583498838013,2078
cDC2,LS,4,Patient7,732,1767.6441612454835,2079
cDC2,LS,4,Patient7,574,1590.3034428728593,2082
cDC2,LS,4,Patient7,616,1582.336798248698,2083
cDC2,LS,4,Patient7,477,1349.8845502114525,2085
cDC2,LS,4,Patient7,259,907.758073980142,2087
